"Employee ID","Year","Title","AY Salary","HR Department","Age","Ethnicity","Marital Status","Religious Preference","Sex","Country of Citizenship"
2834,2017,"Associate Professor",71235,"Department 46",60,"Black/African American","Married",NA,"Male","Canada"
2087,2017,"Associate Professor",71184,"Department 51",59,"White","Married",NA,"Female","United States"
897,2017,"Associate Professor",71184,"Department 51",57,"Asian","Unknown",NA,"Female","United States"
3003,2017,"Associate Professor",71037,NA,68,"White","Married",NA,"Female","United States"
1838,2017,"Professor",70776,"Department 25",54,"White","Married",NA,"Female","United States"
1898,2017,"Associate Professor",70766,NA,72,"White","Married",NA,"Female","United States"
2695,2017,"Associate Professor",70758,"Department 31",61,"Asian","Married",NA,"Male","United States"
2492,2017,"Principal Lecturer",70632,NA,75,"White","Married",NA,"Male","United States"
2206,2017,"Associate Professor",70620,NA,49,"Two or More","Single",NA,"Male","United States"
506,2017,"Associate Professor",70606,NA,57,"Asian","Married",NA,"Female","United States"
2161,2017,"Associate Professor",70351,NA,46,"White","Single",NA,"Male","Turkey"
1326,2017,"Associate Professor",70330,"Department 46",55,"White","Married",NA,"Male","United States"
1974,2017,"Assistant Professor",70000,"Department 62",47,"White","Married",NA,"Female","United States"
3018,2017,"Asst Professor Of Practice",70000,"Department 8",65,"White","Married",NA,"Male","United States"
1475,2017,"Asst Professor Of Practice",70000,NA,73,"White","Single",NA,"Male","United States"
1597,2017,"Associate Professor",69926,NA,83,"White","Married",NA,"Female","United States"
2570,2017,"Associate Professor",69921,"Department 26",56,"White","Married",NA,"Female","United States"
3251,2017,"Associate Professor",69730,"Department 63",53,"Hispanic/Latino","Widowed",NA,"Female","United States"
1414,2017,"Associate Clinical Professor",69646,"Department 62",50,"White","Married",NA,"Female","United States"
1828,2017,"Associate Clinical Professor",69359,NA,51,"White","Married",NA,"Female","United States"
207,2017,"Professor",69292,"Department 27",59,"White","Married",NA,"Female","United States"
2163,2017,"Associate Professor",68942,NA,45,"White","Single",NA,"Female","United States"
733,2017,"Assistant Clinical Professor",68744,NA,64,"White","Married",NA,"Male","United States"
1321,2017,"Associate Professor",68493,"Department 34",58,"White","Married","No Preference Indicated","Male","United States"
1741,2017,"Associate Professor",68484,NA,42,"White","Single",NA,"Female","United States"
2714,2017,"Associate Professor",68472,"Department 47",50,"Native Hawaiian/Oth Pac Island","Married",NA,"Male",NA
1988,2017,"Lecturer",68414,NA,70,"White","Married",NA,"Female","United States"
1821,2017,"Associate Professor",68385,"Department 25",55,"White","Single",NA,"Female","United States"
1738,2017,"Assistant Clinical Professor",68381,NA,65,"White","Married","No Preference Indicated","Female","United States"
1888,2017,"Assistant Professor",68000,NA,57,"White","Single",NA,"Female","United States"
1190,2017,"Assistant Professor",68000,NA,38,"Asian","Single",NA,"Male","India"
1271,2017,"Asst/Assoc Clinical Professor",68000,"Department 23",62,"White","Married",NA,"Female","United States"
1239,2017,"Assistant Clinical Professor",67857,NA,76,"White","Married",NA,"Male","United States"
3106,2017,"Associate Professor",67836,"Department 6",58,"White","Married",NA,"Female","United States"
943,2017,"Associate Professor",67831,"Department 40",56,"White","Married",NA,"Male","United States"
364,2017,"Associate Professor",67805,"Department 46",59,"White","Married",NA,"Male","United States"
807,2017,"Assistant Professor",67749,"Department 4",63,"White","Married",NA,"Female","United States"
781,2017,"Assistant Professor",67433,NA,48,"White","Married",NA,"Male","United States"
178,2017,"Assistant Professor",67382,"Department 18",51,"White","Married",NA,"Male","United States"
2321,2017,"Associate Professor",67359,"Department 65",52,"White","Married",NA,"Female","United States"
2592,2017,"Associate Professor",67177,NA,66,"Black/African American","Married",NA,"Male","United States"
2817,2017,"Lecturer",67053,"Department 8",47,"White","Married","No Preference Indicated","Male","United States"
3212,2017,"Associate Professor",67049,"Department 41",63,"White","Single",NA,"Male","United States"
3212,2017,"Associate Professor",67049,NA,40,"White","Unknown",NA,"Male",NA
2205,2017,"Assistant Professor",67000,NA,46,"White","Married",NA,"Male","United States"
1406,2017,"Lecturer",67000,"Department 66",45,"Asian","Single",NA,"Female","China"
829,2017,"Regents' Professor",66841,NA,72,"White","Married",NA,"Male","United States"
1317,2017,"Principal Lecturer",66479,"Department 46",64,"White","Married",NA,"Male","United States"
144,2017,"Principal Lecturer",66465,"Department 67",52,"White","Married",NA,"Female","United States"
706,2017,"Principal Lecturer",66409,"Department 59",65,"White","Married",NA,"Male","United States"
2222,2017,"Associate Clinical Professor",66317,"Department 51",50,"White","Married",NA,"Male","United States"
1282,2017,"Assistant Clinical Professor",66240,"Department 23",49,"White","Married","No Preference Indicated","Male","United States"
3077,2017,"Professor",66212,NA,72,"White","Married",NA,"Male","United States"
870,2017,"Associate Clinical Professor",66143,NA,64,"White","Married",NA,"Female","United States"
1134,2017,"Associate Professor",66091,"Department 40",54,"White","Unknown",NA,"Female",NA
2582,2017,"Assistant Clinical Professor",66086,"Department 23",53,"American Indian/Alaska Native","Married","No Preference Indicated","Female","United States"
286,2017,"Associate Professor",66045,NA,70,"White","Divorced",NA,"Female",NA
45,2017,"Lecturer",65970,NA,60,"White","Single","No Preference Indicated","Male","United States"
1360,2017,"Associate Professor",65903,NA,72,"White","Married",NA,"Female",NA
1423,2017,"Professor",65888,NA,72,"White","Single",NA,"Female","United States"
2833,2017,"Associate Professor",65866,"Department 5",52,"White","Married","No Preference Indicated","Male","United States"
655,2017,"Assistant Professor",65734,"Department 46",50,"White","Married",NA,"Male","United States"
2437,2017,"Associate Professor",65569,"Department 25",54,"Hispanic/Latino","Married",NA,"Female","United States"
1479,2017,"Associate Professor",65539,"Department 47",51,"White","Married",NA,"Male","United States"
2858,2017,"Assistant Clinical Professor",65327,NA,73,"White","Married",NA,"Female","United States"
3164,2017,"Assistant Clinical Professor",65230,NA,65,"White","Married",NA,"Female","United States"
955,2017,"Associate Professor",65036,"Department 31",50,"Not Specified","Unknown",NA,"Male","United States"
3073,2017,"Associate Professor",65000,NA,62,"White","Married",NA,"Male","United States"
1068,2017,"Assistant Professor",65000,"Department 2",43,"White","Married",NA,"Male","United States"
1301,2017,"Lecturer",64859,"Department 70",52,"White","Married",NA,"Female","United States"
3115,2017,"Principal Lecturer",64573,NA,74,"White","Married",NA,"Male","United States"
575,2017,"Associate Clinical Professor",64375,NA,54,"White","Married",NA,"Female","United States"
1605,2017,"Associate Professor",64269,NA,57,"White","Married",NA,"Female","United States"
533,2017,"Associate Professor",64183,"Department 30",55,"White","Married",NA,"Female","United States"
1508,2017,"Associate Professor",64175,"Department 28",68,"White","Married",NA,"Male","United States"
285,2017,"Asst/Assoc Clinical Professor",64000,NA,75,"White","Married",NA,"Female",NA
2358,2017,"Assistant Professor",64000,"Department 22",41,"White","Married","Catholic, Roman","Male","United States"
662,2017,"Associate Professor",64000,NA,60,"White","Married",NA,"Male","United States"
1448,2017,"Assistant Professor",64000,NA,42,"White","Married",NA,"Male","United States"
2223,2017,"Assistant Professor",64000,"Department 22",47,"White","Single",NA,"Male","United States"
1373,2017,"Lecturer",64000,"Department 15",44,"White","Married",NA,"Female","United States"
525,2017,"Assistant Professor",64000,"Department 26",49,"White","Married",NA,"Female","United States"
1332,2017,"Asst/Assoc Clinical Professor",64000,NA,53,"White","Married",NA,"Female","United States"
461,2017,"Principal Lecturer",63916,"Department 46",51,"White","Married","Catholic, Roman","Female","United States"
638,2017,"Associate Clinical Professor",63914,"Department 51",66,"White","Married",NA,"Female","United States"
1077,2017,"Assistant Clinical Professor",63859,NA,53,"White","Married",NA,"Male","United States"
149,2017,"Assistant Professor",63836,"Department 6",54,"White","Married",NA,"Female","United States"
2771,2017,"Assistant Professor",63836,NA,50,"Not Specified","Married",NA,"Female","United States"
1563,2017,"Lecturer",63730,"Department 20",59,"White","Married",NA,"Female","United States"
695,2017,"Lecturer",63473,"Department 6",62,"White","Married",NA,"Male","United States"
192,2017,"Assistant Professor",63353,NA,50,"White","Married",NA,"Female","United States"
1420,2017,"Assistant Clinical Professor",63333,"Department 71",42,"White","Married",NA,"Female","United States"
2947,2017,"Associate Professor",63300,NA,58,"White","Married",NA,"Male","United States"
1341,2017,"Assistant Professor",63287,"Department 2",48,"White","Single",NA,"Female","United States"
1014,2017,"Associate Clinical Professor",63203,NA,45,"Hispanic/Latino","Married",NA,"Male","United States"
1869,2017,"Lecturer",63075,NA,72,"White","Married",NA,"Female","United States"
984,2017,"Professor",62926,NA,72,"White","Married",NA,"Male","United States"
608,2017,"Associate Professor",62848,"Department 12",57,"Not Specified","Single",NA,"Female",NA
3236,2017,"Lecturer",62500,NA,43,"Asian","Married",NA,"Male","China"
1559,2017,"Associate Professor",62487,NA,82,"White","Married",NA,"Female","United States"
2054,2017,"Assoc Professor Of Practice",62434,"Department 31",55,"White","Married","No Preference Indicated","Male","United States"
760,2017,"Associate Professor",62432,NA,73,"White","Widowed",NA,"Female","United States"
2378,2017,"Associate Professor",62199,NA,42,"White","Unknown",NA,"Female","United States"
2378,2017,"Associate Professor",62199,"Department 41",53,"White","Married",NA,"Female","United States"
1211,2017,"Associate Professor",62029,"Department 47",55,"White","Married",NA,"Female","United States"
522,2017,"Assistant Clinical Professor",62000,"Department 23",53,"White","Married",NA,"Female","United States"
3030,2017,"Assistant Professor",62000,NA,45,"Asian","Single",NA,"Male","India"
937,2017,"Assoc Professor Of Practice",62000,NA,56,"White","Single",NA,"Male","United States"
1019,2017,"Assistant Clinical Professor",61607,"Department 23",59,"White","Married","No Preference Indicated","Male","United States"
2403,2017,"Associate Professor",61459,"Department 41",51,"International","Married",NA,"Female","United States"
2223,2017,"Lecturer",61333,"Department 22",47,"White","Single",NA,"Male","United States"
2605,2017,"Professor",61223,NA,76,"White","Married",NA,"Male","United States"
3068,2017,"Assistant Professor",61111,"Department 40",43,"White","Married",NA,"Male","United States"
5,2017,"Assistant Professor",61000,NA,50,"Not Specified","Married",NA,"Male","United States"
1980,2017,"Associate Professor",60752,"Department 41",52,"White","Single",NA,"Female","United States"
1235,2017,"Principal Lecturer",60425,NA,78,"Black/African American","Married",NA,"Male","United States"
1235,2017,"Principal Lecturer",60425,NA,76,"Not Specified","Married",NA,"Male","United States"
2614,2017,"Lecturer",60332,NA,79,"White","Divorced",NA,"Male","United States"
2508,2017,"Assistant Clinical Professor",60110,"Department 36",52,"White","Married","Protestant (Unspecified)","Female","United States"
3117,2017,"Assistant Clinical Professor",60000,NA,56,"Black/African American","Divorced",NA,"Female","United States"
2394,2017,"Assistant Clinical Professor",60000,NA,65,"White","Married",NA,"Female","United States"
2130,2017,"Assistant Clinical Professor",60000,"Department 23",49,"White","Married",NA,"Female","United States"
1004,2017,"Assistant Clinical Professor",60000,"Department 51",63,"Hispanic/Latino","Married",NA,"Female","United States"
2497,2017,"Assistant Professor",60000,NA,55,"White","Married",NA,"Female","United States"
748,2017,"Assistant Clinical Professor",60000,"Department 23",58,"White","Married","Catholic, Roman","Female","United States"
2766,2017,"Assistant Clinical Professor",60000,NA,52,"White","Married",NA,"Female","United States"
1923,2017,"Assistant Professor",60000,"Department 6",45,"White","Married",NA,"Female","United States"
2761,2017,"Assistant Professor",60000,"Department 19",45,"White","Married",NA,"Female","United States"
2671,2017,"Assistant Professor",60000,NA,69,"White","Married",NA,"Male","United States"
3006,2017,"Assistant Clinical Professor",59873,NA,73,"White","Married",NA,"Female","United States"
957,2017,"Associate Professor",59857,"Department 42",65,"White","Married",NA,"Female","United States"
2647,2017,"Associate Professor",59826,"Department 47",67,"White","Married",NA,"Male","United States"
726,2017,"Lecturer",59717,NA,43,"White","Married",NA,"Male","United States"
1640,2017,"Lecturer",59592,"Department 14",53,"White","Married","Lutheran (Unspecified)","Female","United States"
393,2017,"Assistant Professor",59500,NA,45,"White","Single",NA,"Female","United States"
