"Employee ID","Year","Title","AY Salary","HR Department","Age","Ethnicity","Marital Status","Religious Preference","Sex","Country of Citizenship"
640,2017,"Associate Professor",78719,NA,77,"White","Separated",NA,"Female","United States"
1234,2017,"Professor",78618,"Department 8",76,"White","Married",NA,"Male","United States"
1541,2017,"Lecturer",78452,NA,71,"White","Divorced","No Preference Indicated","Female","United States"
623,2017,"Clinical Professor",78345,NA,76,"White","Widowed",NA,"Male","United States"
2700,2017,"Associate Clinical Professor",78315,NA,78,"White","Single",NA,"Male","United States"
779,2017,"Associate Professor",78234,NA,76,"White","Married",NA,"Male","United States"
1709,2017,"Assistant Director, Res Life",78000,"Department 53",48,"White","Married","No Preference Indicated","Male","United States"
1849,2017,"Associate Professor",77975,NA,67,"White","Married",NA,"Male","United States"
1442,2017,"Lecturer",77746,NA,69,"White","Married","United Church of Christ","Male","United States"
1471,2017,"Associate Professor",77529,"Department 16",55,"White","Married","No Preference Indicated","Male","United States"
1641,2017,"Associate Professor",77505,NA,71,"White","Married",NA,"Female","United States"
571,2017,"Assistant Professor",77430,NA,55,"Asian","Married",NA,"Male","China"
1417,2017,"Associate Professor",77248,"Department 46",61,"Asian","Married",NA,"Male","United States"
1896,2017,"Associate Professor",77178,NA,65,"White","Married",NA,"Female","United States"
1285,2017,"Professor",77072,"Department 50",56,"White","Single",NA,"Male","United States"
1822,2017,"Associate Clinical Professor",77020,NA,68,"White","Married",NA,"Female","United States"
2407,2017,"Assistant Professor",77000,"Department 51",48,"Not Specified","Single",NA,"Male","United States"
973,2017,"Professor",76986,NA,73,"White","Married",NA,"Male","United States"
219,2017,"Associate Professor",76962,"Department 51",53,"Not Specified","Married",NA,"Female","United States"
2416,2017,"Associate Professor",76929,"Department 24",64,"White","Married",NA,"Female","United States"
2509,2017,"Associate Professor",76910,"Department 4",65,"American Indian/Alaska Native","Married",NA,"Female","United States"
2740,2017,"Associate Professor",76847,"Department 25",74,"American Indian/Alaska Native","Married",NA,"Male","United States"
721,2017,"Associate Professor",76675,NA,69,"White","Divorced",NA,"Male","United States"
2466,2017,"Principal Lecturer",76671,"Department 25",77,"White","Married","No Preference Indicated","Male","United States"
2049,2017,"Associate Professor",76596,NA,66,"White","Married",NA,"Male",NA
1814,2017,"Professor",76546,NA,78,"White","Separated",NA,"Male","United States"
1079,2017,"Associate Professor",76458,NA,74,"White","Married",NA,"Male","United States"
1645,2017,"Project Manager Ii",76385,NA,61,"White","Married",NA,"Female","United States"
222,2017,"Associate Professor",76137,"Department 54",67,"White","Married",NA,"Female","United States"
116,2017,"Business Analyst Sr",76124,"Department 55",49,"White","Single","Quaker","Female","United States"
2421,2017,"Professor",76090,NA,73,"White","Married",NA,"Female","United States"
2603,2017,"Associate Professor",76020,"Department 11",54,"White","Married",NA,"Male",NA
3150,2017,"Associate Clinical Professor",75916,"Department 24",60,"White","Married","No Preference Indicated","Female","United States"
737,2017,"Professor",75477,"Department 47",61,"White","Married",NA,"Male",NA
1460,2017,"Associate Professor",75103,NA,71,"White","Married",NA,"Male","United States"
394,2017,"Asst Professor Of Practice",75063,NA,89,"White","Separated",NA,"Male","United States"
394,2017,"Asst Professor Of Practice",75063,NA,77,"White","Married",NA,"Male","United States"
1045,2017,"Associate Professor",75035,NA,70,"White","Married",NA,"Male","United States"
1289,2017,"Senior Web Developer",75034,NA,46,"White","Married","Christian (Unspecified)","Male","United States"
2056,2017,"Lecturer",75000,"Department 14",53,"White","Married",NA,"Male","United States"
2121,2017,"Director",75000,"Department 56",44,"White","Single","No Preference Indicated","Male","United States"
3220,2017,"Associate Clinical Professor",75000,NA,69,"White","Married","No Preference Indicated","Male","United States"
2640,2017,"Assoc Professor Of Practice",75000,"Department 6",50,"Asian","Married",NA,"Male","United States"
1073,2017,"Associate Professor",74970,"Department 37",56,"White","Married",NA,"Female","United States"
2220,2017,"Assistant Professor",74747,"Department 57",42,"White","Married","Catholic, Roman","Male","United States"
2214,2017,"Associate Professor",74742,NA,61,"White","Married",NA,"Male","United States"
573,2017,"Associate Professor",74700,"Department 2",54,"White","Married",NA,"Female","United States"
1868,2017,"Associate Professor",74694,NA,65,"White","Single",NA,"Female","United States"
1819,2017,"Associate Clinical Professor",74495,"Department 58",54,"White","Married",NA,"Female","United States"
2678,2017,"Coordinator",74348,NA,72,"Hispanic/Latino","Married",NA,"Female","United States"
2841,2017,"Associate Professor",74332,"Department 46",52,"White","Married",NA,"Female","United States"
558,2017,"Assistant Professor",74261,"Department 59",45,"White","Married",NA,"Male","United States"
358,2017,"Assistant Professor",74000,"Department 16",38,"White","Married",NA,"Male","United States"
1101,2017,"Associate Professor",73992,NA,75,"White","Widowed",NA,"Male","United States"
1197,2017,"Associate Professor",73984,NA,67,"White","Married",NA,"Male","United States"
1268,2017,"Associate Clinical Professor",73697,NA,72,"White","Single",NA,"Female","United States"
2944,2017,"Associate Professor",73682,NA,69,"White","Married",NA,"Male","United States"
2458,2017,"Associate Professor",73647,"Department 37",61,"White","Married",NA,"Male","United States"
2945,2017,"Professor",73627,"Department 47",56,"White","Married",NA,"Male",NA
2561,2017,"Associate Professor",73471,NA,58,"White","Married",NA,"Female","United States"
2933,2017,"Associate Professor",73227,"Department 2",49,"White","Single",NA,"Female","United States"
735,2017,"Associate Professor",73196,"Department 9",52,"White","Unknown",NA,"Male",NA
174,2017,"Associate Professor",73162,NA,56,"Hispanic/Latino","Married",NA,"Male","United States"
1771,2017,"Associate Professor",73108,"Department 11",50,"White","Married",NA,"Female","United States"
163,2017,"Associate Professor",73108,"Department 11",51,"White","Married",NA,"Female",NA
1817,2017,"Associate Clinical Professor",73077,NA,67,"White","Married",NA,"Female","United States"
39,2017,"Assoc Professor Of Practice",72976,NA,62,"White","Married","No Preference Indicated","Male","United States"
1629,2017,"Associate Clinical Professor",72964,NA,62,"White","Married",NA,"Female","United States"
2086,2017,"Associate Clinical Professor",72807,NA,69,"White","Married",NA,"Female","United States"
2489,2017,"Associate Professor",72614,"Department 31",62,"White","Married",NA,"Male","United States"
2196,2017,"Associate Professor",72595,"Department 26",61,"White","Married",NA,"Male","United States"
200,2017,"Associate Professor",72512,"Department 32",47,"White","Married",NA,"Female","United States"
2946,2017,"Associate Professor",72491,NA,65,"White","Single",NA,"Male","United States"
1477,2017,"Associate Director, Res Life",72345,NA,47,"White","Single",NA,"Male","United States"
2126,2017,"Associate Director",72200,"Department 45",45,"White","Single",NA,"Female","United States"
3245,2017,"Associate Professor",72053,NA,60,"Hispanic/Latino","Married",NA,"Female","United States"
110,2017,"Clinical Professor",72025,NA,67,"Hispanic/Latino","Married",NA,"Female","United States"
2494,2017,"Head Of Spec Collect & Archive",72000,"Department 60",60,"White","Married",NA,"Male","United States"
176,2017,"Project Manager Ii",72000,"Department 16",42,"White","Married","Episcopalian","Male","United States"
569,2017,"Associate Professor",71914,"Department 27",54,"White","Married",NA,"Male","United States"
1927,2017,"Associate Professor",71893,NA,65,"American Indian/Alaska Native","Married","No Preference Indicated","Male","United States"
1218,2017,"Manager",71874,"Department 61",58,"White","Married","Catholic, Roman","Male","United States"
1191,2017,"Associate Professor",71848,"Department 32",60,"Black/African American","Married",NA,"Male","United States"
828,2017,"Assistant Professor",71815,NA,68,"White","Single",NA,"Female","United States"
2617,2017,"Associate Professor",71747,"Department 47",64,"White","Married",NA,"Male","United States"
194,2017,"Associate Professor",71734,"Department 29",62,"American Indian/Alaska Native","Married",NA,"Female","United States"
3166,2017,"Associate Professor",71688,"Department 28",66,"White","Married",NA,"Female","United States"
1095,2017,"Associate Professor",71446,"Department 28",64,"White","Married",NA,"Female","United States"
2848,2017,"Compliance Director",71435,NA,68,"Not Specified","Married",NA,"Female","United States"
1065,2017,"Associate Professor",71379,"Department 32",54,"Hispanic/Latino","Single",NA,"Male","United States"
1459,2017,"Associate Dean",71375,NA,51,"White","Married",NA,"Male","United States"
2688,2017,"Professor",71366,NA,66,"White","Single",NA,"Female","United States"
2834,2017,"Associate Professor",71235,"Department 46",60,"Black/African American","Married",NA,"Male","Canada"
2087,2017,"Associate Professor",71184,"Department 51",59,"White","Married",NA,"Female","United States"
897,2017,"Associate Professor",71184,"Department 51",57,"Asian","Unknown",NA,"Female","United States"
3003,2017,"Associate Professor",71037,NA,68,"White","Married",NA,"Female","United States"
1838,2017,"Professor",70776,"Department 25",54,"White","Married",NA,"Female","United States"
1898,2017,"Associate Professor",70766,NA,72,"White","Married",NA,"Female","United States"
2695,2017,"Associate Professor",70758,"Department 31",61,"Asian","Married",NA,"Male","United States"
2492,2017,"Principal Lecturer",70632,NA,75,"White","Married",NA,"Male","United States"
2206,2017,"Associate Professor",70620,NA,49,"Two or More","Single",NA,"Male","United States"
506,2017,"Associate Professor",70606,NA,57,"Asian","Married",NA,"Female","United States"
731,2017,"Director",70524,NA,44,"White","Single","No Preference Indicated","Male","United States"
2161,2017,"Associate Professor",70351,NA,46,"White","Single",NA,"Male","Turkey"
1326,2017,"Associate Professor",70330,"Department 46",55,"White","Married",NA,"Male","United States"
266,2017,"Assistant To The Provost",70251,NA,69,"White","Married","Catholic, Roman","Female","United States"
448,2017,"End-User Computing Speclst Sr",70068,NA,70,"Not Specified","Married","No Preference Indicated","Male","United States"
1974,2017,"Assistant Professor",70000,"Department 62",47,"White","Married",NA,"Female","United States"
3018,2017,"Asst Professor Of Practice",70000,"Department 8",65,"White","Married",NA,"Male","United States"
1475,2017,"Asst Professor Of Practice",70000,NA,73,"White","Single",NA,"Male","United States"
1597,2017,"Associate Professor",69926,NA,83,"White","Married",NA,"Female","United States"
2570,2017,"Associate Professor",69921,"Department 26",56,"White","Married",NA,"Female","United States"
3251,2017,"Associate Professor",69730,"Department 63",53,"Hispanic/Latino","Widowed",NA,"Female","United States"
1414,2017,"Associate Clinical Professor",69646,"Department 62",50,"White","Married",NA,"Female","United States"
1828,2017,"Associate Clinical Professor",69359,NA,51,"White","Married",NA,"Female","United States"
207,2017,"Professor",69292,"Department 27",59,"White","Married",NA,"Female","United States"
2163,2017,"Associate Professor",68942,NA,45,"White","Single",NA,"Female","United States"
733,2017,"Assistant Clinical Professor",68744,NA,64,"White","Married",NA,"Male","United States"
1321,2017,"Associate Professor",68493,"Department 34",58,"White","Married","No Preference Indicated","Male","United States"
1741,2017,"Associate Professor",68484,NA,42,"White","Single",NA,"Female","United States"
2714,2017,"Associate Professor",68472,"Department 47",50,"Native Hawaiian/Oth Pac Island","Married",NA,"Male",NA
1988,2017,"Lecturer",68414,NA,70,"White","Married",NA,"Female","United States"
1821,2017,"Associate Professor",68385,"Department 25",55,"White","Single",NA,"Female","United States"
1738,2017,"Assistant Clinical Professor",68381,NA,65,"White","Married","No Preference Indicated","Female","United States"
1920,2017,"Coordinator, Senior",68076,"Department 64",51,"Hispanic/Latino","Married","Catholic, Roman","Female","United States"
1888,2017,"Assistant Professor",68000,NA,57,"White","Single",NA,"Female","United States"
1190,2017,"Assistant Professor",68000,NA,38,"Asian","Single",NA,"Male","India"
1271,2017,"Asst/Assoc Clinical Professor",68000,"Department 23",62,"White","Married",NA,"Female","United States"
1239,2017,"Assistant Clinical Professor",67857,NA,76,"White","Married",NA,"Male","United States"
3106,2017,"Associate Professor",67836,"Department 6",58,"White","Married",NA,"Female","United States"
943,2017,"Associate Professor",67831,"Department 40",56,"White","Married",NA,"Male","United States"
364,2017,"Associate Professor",67805,"Department 46",59,"White","Married",NA,"Male","United States"
807,2017,"Assistant Professor",67749,"Department 4",63,"White","Married",NA,"Female","United States"
781,2017,"Assistant Professor",67433,NA,48,"White","Married",NA,"Male","United States"
178,2017,"Assistant Professor",67382,"Department 18",51,"White","Married",NA,"Male","United States"
2321,2017,"Associate Professor",67359,"Department 65",52,"White","Married",NA,"Female","United States"
